"ensembl_gene_id","external_gene_name"
"8834","ENSMUSG00000070427","Il18bp"
"8835","ENSMUSG00000070471","Erich6"
"8836","ENSMUSG00000070476","Fam217b"
"8837","ENSMUSG00000070501","Ifi214"
"8838","ENSMUSG00000070504","Fcrl6"
"8839","ENSMUSG00000070524","Fcrlb"
"8840","ENSMUSG00000070527","Mkrn3"
"8841","ENSMUSG00000070546","Mrgprb3"
"8842","ENSMUSG00000070547","Mrgprb1"
"8843","ENSMUSG00000070576","Mn1"
"8844","ENSMUSG00000070583","Fv1"
"8845","ENSMUSG00000070639","Lrrc8b"
"8846","ENSMUSG00000070644","Etnk2"
"8847","ENSMUSG00000070683","Lactbl1"
"8848","ENSMUSG00000070687","Htr1d"
"8849","ENSMUSG00000070733","Fryl"
"8850","ENSMUSG00000070873","Lilra5"
"8851","ENSMUSG00000070877","Ldlrad1"
"8852","ENSMUSG00000070880","Gad1"
"8853","ENSMUSG00000070923","Klhl9"
"8854","ENSMUSG00000070942","Il1rl2"
"8855","ENSMUSG00000070990","Foxe1"
"8856","ENSMUSG00000071001","Hrct1"
"8857","ENSMUSG00000071073","Lrrc73"
"8858","ENSMUSG00000071076","Jund"
"8859","ENSMUSG00000071113","Mboat4"
"8860","ENSMUSG00000071158","Klrh1"
"8861","ENSMUSG00000071335","Mfsd4b3-ps"
"8862","ENSMUSG00000071342","Lsmem1"
"8863","ENSMUSG00000071361","Mcpt9"
"8864","ENSMUSG00000071369","Map3k5"
"8865","ENSMUSG00000071379","Hpcal1"
"8866","ENSMUSG00000071424","Grid2"
"8867","ENSMUSG00000071478","H2ac7"
"8868","ENSMUSG00000071516","H2ac13"
"8869","ENSMUSG00000071531","Gprin2"
"8870","ENSMUSG00000071537","Klrg2"
"8871","ENSMUSG00000071604","Fam189a2"
"8872","ENSMUSG00000071646","Mta2"
"8873","ENSMUSG00000071650","Ganab"
"8874","ENSMUSG00000071652","Ints5"
"8875","ENSMUSG00000071656","Lrrn4cl"
"8876","ENSMUSG00000071658","Gng3"
"8877","ENSMUSG00000071659","Hnrnpul2"
"8878","ENSMUSG00000071711","Mpst"
"8879","ENSMUSG00000071723","Gspt2"
"8880","ENSMUSG00000071856","Mcc"
"8881","ENSMUSG00000071862","Lrrtm2"
"8882","ENSMUSG00000071984","Fndc1"
"8883","ENSMUSG00000072294","Klf12"
"8884","ENSMUSG00000072487","Mroh5"
"8885","ENSMUSG00000072568","Lratd2"
"8886","ENSMUSG00000072591","Fzd10os"
"8887","ENSMUSG00000072625","Gdf2"
"8888","ENSMUSG00000072640","Lyrm9"
"8889","ENSMUSG00000072662","Mansc4"
"8890","ENSMUSG00000072717","Klra11-ps"
"8891","ENSMUSG00000072718","Klra10"
"8892","ENSMUSG00000072721","Klra14-ps"
"8893","ENSMUSG00000072754","Lrcol1"
"8894","ENSMUSG00000072772","Grcc10"
"8895","ENSMUSG00000072875","Gpr27"
"8896","ENSMUSG00000072966","Gprasp2"
"8897","ENSMUSG00000073008","Gpr174"
"8898","ENSMUSG00000073012","Fnd3c2"
"8899","ENSMUSG00000073063","Hbq1b"
"8900","ENSMUSG00000073096","Lrrc61"
"8901","ENSMUSG00000073375","Lrrc30"
"8902","ENSMUSG00000073405","H2-T-ps"
"8903","ENSMUSG00000073406","H2-Bl"
"8904","ENSMUSG00000073409","H2-Q6"
"8905","ENSMUSG00000073411","H2-D1"
"8906","ENSMUSG00000073412","Lst1"
"8907","ENSMUSG00000073413","Ly6g6d"
"8908","ENSMUSG00000073414","Mpig6b"
"8909","ENSMUSG00000073421","H2-Ab1"
"8910","ENSMUSG00000073422","H2-Ke6"
"8911","ENSMUSG00000073485","H3f3aos"
"8912","ENSMUSG00000073489","Ifi204"
"8913","ENSMUSG00000073490","Ifi207"
"8914","ENSMUSG00000073491","Ifi213"
"8915","ENSMUSG00000073608","Gal3st2c"
"8916","ENSMUSG00000073633","Fbxo36"
"8917","ENSMUSG00000073676","Hspe1"
"8918","ENSMUSG00000073684","Faap20"
"8919","ENSMUSG00000073700","Klhl21"
"8920","ENSMUSG00000073725","Lmbrd1"
"8921","ENSMUSG00000073774","Kncn"
"8922","ENSMUSG00000073775","Kti12"
"8923","ENSMUSG00000073778","Faddos"
"8924","ENSMUSG00000073779","Lrp8os2"
"8925","ENSMUSG00000073805","Insyn2a"
"8926","ENSMUSG00000073856","Iqck"
"8927","ENSMUSG00000073889","Il11ra1"
"8928","ENSMUSG00000073910","Mob3b"
"8929","ENSMUSG00000073940","Hbb-bt"
"8930","ENSMUSG00000073987","Ggh"
"8931","ENSMUSG00000074001","Klhl40"
"8932","ENSMUSG00000074030","Exoc8"
"8933","ENSMUSG00000074037","Mc1r"
"8934","ENSMUSG00000074059","Fbxw18"
"8935","ENSMUSG00000074060","Fbxw15"
"8936","ENSMUSG00000074061","Fbxw19"
"8937","ENSMUSG00000074064","Mlycd"
"8938","ENSMUSG00000074071","Fam169b"
"8939","ENSMUSG00000074109","Mrgprx2"
"8940","ENSMUSG00000074141","Il4i1"
"8941","ENSMUSG00000074183","Gsta1"
"8942","ENSMUSG00000074199","Krtdap"
"8943","ENSMUSG00000074217","Misp3"
"8944","ENSMUSG00000074259","Gramd2"
"8945","ENSMUSG00000074261","Erich4"
"8946","ENSMUSG00000074397","Foxr1"
"8947","ENSMUSG00000074415","Mir100hg"
"8948","ENSMUSG00000074480","Mex3a"
"8949","ENSMUSG00000074505","Fat3"
"8950","ENSMUSG00000074569","Gcnt7"
"8951","ENSMUSG00000074575","Kcng1"
"8952","ENSMUSG00000074576","Mocs3"
"8953","ENSMUSG00000074579","Lekr1"
"8954","ENSMUSG00000074604","Mgst2"
"8955","ENSMUSG00000074622","Mafb"
"8956","ENSMUSG00000074627","Mroh8"
"8957","ENSMUSG00000074647","Fam83c"
"8958","ENSMUSG00000074651","Mcidas"
"8959","ENSMUSG00000074653","Lrrc31"
"8960","ENSMUSG00000074657","Kif5a"
"8961","ENSMUSG00000074676","Foxs1"
"8962","ENSMUSG00000074738","Fndc10"
"8963","ENSMUSG00000074749","Kiz"
"8964","ENSMUSG00000074763","Macrod2os2"
"8965","ENSMUSG00000074766","Ism1"
"8966","ENSMUSG00000074793","Hspa12b"
"8967","ENSMUSG00000074797","Itpa"
"8968","ENSMUSG00000074802","Gas2l3"
"8969","ENSMUSG00000074805","Il1bos"
"8970","ENSMUSG00000074811","Hps6"
"8971","ENSMUSG00000074813","Morrbid"
"8972","ENSMUSG00000074825","Itpripl1"
"8973","ENSMUSG00000074852","Hpse2"
"8974","ENSMUSG00000074881","Mageb3"
"8975","ENSMUSG00000074886","Grk6"
"8976","ENSMUSG00000074887","EU599041"
"8977","ENSMUSG00000074890","Lcmt2"
"8978","ENSMUSG00000074896","Ifit3"
"8979","ENSMUSG00000074918","Inafm2"
"8980","ENSMUSG00000074922","Fam122a"
"8981","ENSMUSG00000074934","Grem1"
"8982","ENSMUSG00000074971","Fibin"
"8983","ENSMUSG00000075012","Fjx1"
"8984","ENSMUSG00000075020","Mir670hg"
"8985","ENSMUSG00000075031","H2bc3"
"8986","ENSMUSG00000075224","Lrrc55"
"8987","ENSMUSG00000075254","Heg1"
"8988","ENSMUSG00000075279","Mrpl23-ps1"
"8989","ENSMUSG00000075297","H60b"
"8990","ENSMUSG00000075302","Erich2"
"8991","ENSMUSG00000075307","Klhl41"
"8992","ENSMUSG00000075324","Fign"
"8993","ENSMUSG00000075370","Igll1"
"8994","ENSMUSG00000075394","Hoxc4"
"8995","ENSMUSG00000075402","Krt76"
"8996","ENSMUSG00000075415","Fnbp1"
"8997","ENSMUSG00000075502","Kbtbd6"
"8998","ENSMUSG00000075510","Fam187a"
"8999","ENSMUSG00000075520","Malrd1"
"9000","ENSMUSG00000075570","Krt26"
"9001","ENSMUSG00000075588","Hoxb2"
"9002","ENSMUSG00000075602","Ly6a"
"9003","ENSMUSG00000075705","Msrb1"
"9004","ENSMUSG00000075706","Gpx4"
"9005","ENSMUSG00000076011","Mir652"
"9006","ENSMUSG00000076050","Mir450b"
"9007","ENSMUSG00000076064","Mir690"
"9008","ENSMUSG00000076119","Mir698"
"9009","ENSMUSG00000076121","Mir687"
"9010","ENSMUSG00000076122","Mir503"
"9011","ENSMUSG00000076123","Mir700"
"9012","ENSMUSG00000076144","Mir709"
"9013","ENSMUSG00000076163","Mir701"
"9014","ENSMUSG00000076216","Mir695"
"9015","ENSMUSG00000076217","Mir706"
"9016","ENSMUSG00000076218","Mir692-1"
"9017","ENSMUSG00000076333","Mir599"
"9018","ENSMUSG00000076379","Mir190a"
"9019","ENSMUSG00000076430","Hus1b"
"9020","ENSMUSG00000076439","Mog"
"9021","ENSMUSG00000076448","Mir763"
"9022","ENSMUSG00000076508","Igkv17-127"
"9023","ENSMUSG00000076514","Igkv17-121"
"9024","ENSMUSG00000076523","Igkv15-103"
"9025","ENSMUSG00000076534","Igkv12-89"
"9026","ENSMUSG00000076539","Igkv4-81"
"9027","ENSMUSG00000076545","Igkv4-72"
"9028","ENSMUSG00000076562","Igkv4-50"
"9029","ENSMUSG00000076564","Igkv12-46"
"9030","ENSMUSG00000076569","Igkv5-39"
"9031","ENSMUSG00000076580","Igkv8-27"
"9032","ENSMUSG00000076583","Igkv8-24"
"9033","ENSMUSG00000076587","Igkv6-20"
"9034","ENSMUSG00000076604","Igkj1"
"9035","ENSMUSG00000076605","Igkj2"
"9036","ENSMUSG00000076606","Igkj3"
"9037","ENSMUSG00000076607","Igkj4"
"9038","ENSMUSG00000076608","Igkj5"
"9039","ENSMUSG00000076609","Igkc"
"9040","ENSMUSG00000076612","Ighg2c"
"9041","ENSMUSG00000076613","Ighg2b"
"9042","ENSMUSG00000076614","Ighg1"
"9043","ENSMUSG00000076615","Ighg3"
"9044","ENSMUSG00000076617","Ighm"
"9045","ENSMUSG00000076618","Ighj4"
"9046","ENSMUSG00000076619","Ighj3"
"9047","ENSMUSG00000076620","Ighj2"
"9048","ENSMUSG00000076621","Ighj1"
"9049","ENSMUSG00000076672","Ighv3-6"
"9050","ENSMUSG00000076677","Ighv6-3"
"9051","ENSMUSG00000076680","Ighv6-6"
"9052","ENSMUSG00000076731","Ighv8-12"
"9053","ENSMUSG00000076934","Iglv1"
"9054","ENSMUSG00000076937","Iglc2"
"9055","ENSMUSG00000076939","Iglv3"
"9056","ENSMUSG00000076940","Iglv2"
"9057","ENSMUSG00000077890","Mir875"
"9058","ENSMUSG00000077897","Mir511"
"9059","ENSMUSG00000077972","Mir466f-1"
"9060","ENSMUSG00000078127","Fam170b"
"9061","ENSMUSG00000078157","Fem1al"
"9062","ENSMUSG00000078161","Erich3"
"9063","ENSMUSG00000078234","Klhdc7a"
"9064","ENSMUSG00000078252","Krtap17-1"
"9065","ENSMUSG00000078302","Foxd1"
"9066","ENSMUSG00000078317","F8a"
"9067","ENSMUSG00000078355","Ifna16"
"9068","ENSMUSG00000078365","Mos"
"9069","ENSMUSG00000078554","Fam229a"
"9070","ENSMUSG00000078591","Hs3st4"
"9071","ENSMUSG00000078612","Fyb2"
"9072","ENSMUSG00000078632","Lrrc37a"
"9073","ENSMUSG00000078650","G6pc"
"9074","ENSMUSG00000078670","Fam174b"
"9075","ENSMUSG00000078719","Msmp"
"9076","ENSMUSG00000078721","Fam205a1"
"9077","ENSMUSG00000078762","Haus5"
"9078","ENSMUSG00000078771","Evi2a"
"9079","ENSMUSG00000078810","Gp6"
"9080","ENSMUSG00000078813","Leng1"
"9081","ENSMUSG00000078851","H2aw"
"9082","ENSMUSG00000078853","Igtp"
"9083","ENSMUSG00000078907","Fam186b"
"9084","ENSMUSG00000078908","Mon1b"
"9085","ENSMUSG00000078920","Ifi47"
"9086","ENSMUSG00000078952","Lncenc1"
"9087","ENSMUSG00000078963","Hsbp1l1"
"9088","ENSMUSG00000079017","Ifi27l2a"
"9089","ENSMUSG00000079018","Ly6c1"
"9090","ENSMUSG00000079019","Insl3"
"9091","ENSMUSG00000079033","Mef2b"
"9092","ENSMUSG00000079043","Fastkd5"
"9093","ENSMUSG00000079056","Kcnip3"
"9094","ENSMUSG00000079083","Jrkl"
"9095","ENSMUSG00000079111","Kdelr2"
"9096","ENSMUSG00000079157","Fam155a"
"9097","ENSMUSG00000079177","Fam228a"
"9098","ENSMUSG00000079184","Mphosph8"
"9099","ENSMUSG00000079186","Gzmc"
"9100","ENSMUSG00000079298","Klrb1b"
"9101","ENSMUSG00000079299","Klrb1"
"9102","ENSMUSG00000079330","Lemd1"
"9103","ENSMUSG00000079339","Ifit1bl1"
"9104","ENSMUSG00000079356","Mettl4-ps1"
"9105","ENSMUSG00000079363","Gbp4"
"9106","ENSMUSG00000079419","Ms4a6c"
"9107","ENSMUSG00000079429","Mroh2a"
"9108","ENSMUSG00000079436","Kcnj13"
"9109","ENSMUSG00000079487","Med12"
"9110","ENSMUSG00000079491","H2-T10"
"9111","ENSMUSG00000079507","H2-Q1"
"9112","ENSMUSG00000079547","H2-DMb1"
"9113","ENSMUSG00000079550","Mpp4"
"9114","ENSMUSG00000079553","Kifc1"
"9115","ENSMUSG00000079555","Haus3"
"9116","ENSMUSG00000079560","Hoxa3"
"9117","ENSMUSG00000079562","Maea"
"9118","ENSMUSG00000079606","Fsip2l"
"9119","ENSMUSG00000079652","Fam71f2"
"9120","ENSMUSG00000079677","Fdx2"
"9121","ENSMUSG00000079852","Klra4"
"9122","ENSMUSG00000079853","Klra1"
"9123","ENSMUSG00000080076","H2ac14"
"9124","ENSMUSG00000080424","Mir466k"
"9125","ENSMUSG00000080468","Mir1195"
"9126","ENSMUSG00000080526","Mir466j"
"9127","ENSMUSG00000080573","Mir467f"
"9128","ENSMUSG00000080574","Mir466i"
"9129","ENSMUSG00000080575","Mir1190"
"9130","ENSMUSG00000080586","Mir1187"
"9131","ENSMUSG00000080626","Mir1192"
"9132","ENSMUSG00000080645","Mir1198"
"9133","ENSMUSG00000080662","Mir1b"
"9134","ENSMUSG00000080712","H2bu1-ps"
"9135","ENSMUSG00000080928","Hmgb1-ps6"
"9136","ENSMUSG00000080999","H2ac5-ps"
"9137","ENSMUSG00000081058","H3c15"
"9138","ENSMUSG00000081189","Hspd1-ps4"
"9139","ENSMUSG00000081455","Hmgb1-ps3"
"9140","ENSMUSG00000081683","Fzd10"
"9141","ENSMUSG00000081738","Hmgb1-ps2"
"9142","ENSMUSG00000081739","Mdm4-ps"
"9143","ENSMUSG00000081911","Mrps36-ps2"
"9144","ENSMUSG00000082062","Ftl2-ps"
"9145","ENSMUSG00000082241","Gng5-ps"
"9146","ENSMUSG00000082284","H3f3a-ps1"
"9147","ENSMUSG00000082412","Fau-ps1"
"9148","ENSMUSG00000082658","Fau-ps2"
"9149","ENSMUSG00000082826","Mif-ps3"
"9150","ENSMUSG00000083012","Fam220a"
"9151","ENSMUSG00000083534","H2-M6-ps"
"9152","ENSMUSG00000083822","Hmgb1-ps5"
"9153","ENSMUSG00000084128","Esrp2"
"9154","ENSMUSG00000084129","Hmgb1-ps1"
"9155","ENSMUSG00000084213","Hspe1-ps5"
"9156","ENSMUSG00000084221","Hmgb1-ps4"
"9157","ENSMUSG00000084458","Mir1907"
"9158","ENSMUSG00000084592","Mir1898"
"9159","ENSMUSG00000084651","Mir1904"
"9160","ENSMUSG00000084796","Mir142hg"
"9161","ENSMUSG00000084799","Ino80dos"
"9162","ENSMUSG00000084844","Hoxb3os"
"9163","ENSMUSG00000084878","Lrrc8dos"
"9164","ENSMUSG00000084893","Hba-ps4"
"9165","ENSMUSG00000084984","Far1os"
"9166","ENSMUSG00000085010","Gssos1"
"9167","ENSMUSG00000085072","Ict1os"
"9168","ENSMUSG00000085079","Khdc1b"
"9169","ENSMUSG00000085148","Mir22hg"
"9170","ENSMUSG00000085170","Lrrc75aos1"
"9171","ENSMUSG00000085178","Kdm6bos"
"9172","ENSMUSG00000085260","Med9os"
"9173","ENSMUSG00000085317","Gssos2"
"9174","ENSMUSG00000085347","Hk1os"
"9175","ENSMUSG00000085396","Firre"
"9176","ENSMUSG00000085399","Foxd2os"
"9177","ENSMUSG00000085412","Halr1"
"9178","ENSMUSG00000085418","Grip1os1"
"9179","ENSMUSG00000085454","Grip1os3"
"9180","ENSMUSG00000085645","Hoxb5os"
"9181","ENSMUSG00000085696","Hoxaas3"
"9182","ENSMUSG00000085702","Mecomos"
"9183","ENSMUSG00000085735","Mettl5os"
"9184","ENSMUSG00000085762","Lrrc75aos2"
"9185","ENSMUSG00000085793","Lin52"
"9186","ENSMUSG00000085830","Grin1os"
"9187","ENSMUSG00000085837","Kcnmb4os2"
"9188","ENSMUSG00000085843","Kank4os"
"9189","ENSMUSG00000086054","Hnf1aos1"
"9190","ENSMUSG00000086212","Mkln1os"
"9191","ENSMUSG00000086266","Igf2os"
"9192","ENSMUSG00000086370","Ftx"
"9193","ENSMUSG00000086392","Mccc1os"
"9194","ENSMUSG00000086429","Gt(ROSA)26Sor"
"9195","ENSMUSG00000086450","Macrod2os1"
"9196","ENSMUSG00000086468","Etaa1os"
"9197","ENSMUSG00000086486","Ift88os"
"9198","ENSMUSG00000086504","Kif16bos"
"9199","ENSMUSG00000086515","Erich2os"
"9200","ENSMUSG00000086537","Gnasas1"
"9201","ENSMUSG00000086541","Has2os"
"9202","ENSMUSG00000086728","Man2c1os"
"9203","ENSMUSG00000086777","Far2os2"
"9204","ENSMUSG00000086784","Isoc2a"
"9205","ENSMUSG00000086848","Lce6a"
"9206","ENSMUSG00000086900","Kcnab3os"
"9207","ENSMUSG00000087075","Lbhd2"
"9208","ENSMUSG00000087166","L1td1"
"9209","ENSMUSG00000087200","Lrp8os3"
"9210","ENSMUSG00000087211","Lhx1os"
"9211","ENSMUSG00000087230","Mroh3"
"9212","ENSMUSG00000087236","Kif28"
"9213","ENSMUSG00000087260","Lamtor5"
"9214","ENSMUSG00000087264","Gad1os"
"9215","ENSMUSG00000087303","Lipo2"
"9216","ENSMUSG00000087366","Junos"
"9217","ENSMUSG00000087385","Frg2f1"
"9218","ENSMUSG00000087403","Kantr"
"9219","ENSMUSG00000087541","Hopxos"
"9220","ENSMUSG00000087579","Hectd2os"
"9221","ENSMUSG00000087582","Ighv6-7"
"9222","ENSMUSG00000087658","Hotairm1"
"9223","ENSMUSG00000087899","Mir1942"
"9224","ENSMUSG00000087950","Mir1948"
"9225","ENSMUSG00000088015","Mir1932"
"9226","ENSMUSG00000088113","Mir1960"
"9227","ENSMUSG00000088148","Mir1983"
"9228","ENSMUSG00000088464","Mir1970"
"9229","ENSMUSG00000088478","Mir1946b"
"9230","ENSMUSG00000088552","Mir1957a"
"9231","ENSMUSG00000088639","Mir1955"
"9232","ENSMUSG00000088752","Mir1934"
"9233","ENSMUSG00000088985","Mir1946a"
"9234","ENSMUSG00000089214","Mir1931"
"9235","ENSMUSG00000089371","Mir1938"
"9236","ENSMUSG00000089661","Mia"
"9237","ENSMUSG00000089665","Fcor"
"9238","ENSMUSG00000089686","Mnd1-ps"
"9239","ENSMUSG00000089704","Galnt2"
"9240","ENSMUSG00000089726","Mir17hg"
"9241","ENSMUSG00000089727","Klra8"
"9242","ENSMUSG00000089748","Matr3-ps2"
"9243","ENSMUSG00000089762","Ier5l"
"9244","ENSMUSG00000089833","Fhitos"
"9245","ENSMUSG00000089875","Etohd2"
"9246","ENSMUSG00000089911","Mfsd14a"
"9247","ENSMUSG00000089948","Far2os1"
"9248","ENSMUSG00000089984","Fbxo24"
"9249","ENSMUSG00000089987","Gpx2-ps1"
"9250","ENSMUSG00000090000","Ier3ip1"
"9251","ENSMUSG00000090019","Gimap1"
"9252","ENSMUSG00000090035","Galnt4"
"9253","ENSMUSG00000090062","Galnt6os"
"9254","ENSMUSG00000090077","Lime1"
"9255","ENSMUSG00000090122","Kcne1l"
"9256","ENSMUSG00000090173","Fbxw10"
"9257","ENSMUSG00000090210","Itga10"
"9258","ENSMUSG00000090222","Ifi203-ps"
"9259","ENSMUSG00000090266","Mettl23"
"9260","ENSMUSG00000090272","Mndal"
"9261","ENSMUSG00000090291","Lrrc10b"
"9262","ENSMUSG00000090386","Mir99ahg"
"9263","ENSMUSG00000090523","Gypc"
"9264","ENSMUSG00000090665","Gad1-ps"
"9265","ENSMUSG00000090799","Klhl33"
"9266","ENSMUSG00000090843","Heatr4"
"9267","ENSMUSG00000090877","Hspa1b"
"9268","ENSMUSG00000090958","Lrrc32"
"9269","ENSMUSG00000091017","Fam71a"
"9270","ENSMUSG00000091091","Kcnmb3"
"9271","ENSMUSG00000091313","Fth-ps2"
"9272","ENSMUSG00000091383","H2af-ps2"
"9273","ENSMUSG00000091387","Gcnt4"
"9274","ENSMUSG00000091405","H4c14"
"9275","ENSMUSG00000091510","Mtag2"
"9276","ENSMUSG00000091512","Lamtor3"
"9277","ENSMUSG00000091618","H60c"
"9278","ENSMUSG00000091625","Lsm5"
"9279","ENSMUSG00000091680","Klhdc7b"
"9280","ENSMUSG00000091705","H2-Q2"
"9281","ENSMUSG00000091721","Gimd1"
"9282","ENSMUSG00000091735","Gpr62"
"9283","ENSMUSG00000091811","Inafm1"
"9284","ENSMUSG00000091931","Gon7"
"9285","ENSMUSG00000091971","Hspa1a"
"9286","ENSMUSG00000092021","Gbp11"
"9287","ENSMUSG00000092043","Esp6"
"9288","ENSMUSG00000092083","Kcnb2"
"9289","ENSMUSG00000092118","Fancf"
"9290","ENSMUSG00000092281","Hmgb1-ps7"
"9291","ENSMUSG00000092341","Malat1"
"9292","ENSMUSG00000092344","Hspe1-ps3"
"9293","ENSMUSG00000092417","Gpank1"
"9294","ENSMUSG00000092558","Med20"
"9295","ENSMUSG00000092586","Ly6g6c"
"9296","ENSMUSG00000092622","Khdc3"
"9297","ENSMUSG00000092659","Mir3100"
"9298","ENSMUSG00000092677","Mir5106"
"9299","ENSMUSG00000092679","Mir5129"
"9300","ENSMUSG00000092695","Mir3092"
"9301","ENSMUSG00000092738","Mir5135"
"9302","ENSMUSG00000092752","Mir3473a"
"9303","ENSMUSG00000092827","Mir3091"
"9304","ENSMUSG00000092867","Mir3058"
"9305","ENSMUSG00000092880","Mir3471-1"
"9306","ENSMUSG00000092922","Mir5101"
"9307","ENSMUSG00000092958","Mir5128"
"9308","ENSMUSG00000092981","Mir5125"
"9309","ENSMUSG00000092985","Mir378b"
"9310","ENSMUSG00000092990","Mir466q"
"9311","ENSMUSG00000093007","Mir15a"
"9312","ENSMUSG00000093037","Mir3066"
"9313","ENSMUSG00000093042","Mir3109"
"9314","ENSMUSG00000093087","Mir3473d"
"9315","ENSMUSG00000093140","Mir28b"
"9316","ENSMUSG00000093176","Mir5119"
"9317","ENSMUSG00000093241","Mir3108"
"9318","ENSMUSG00000093269","Mir5124a"
"9319","ENSMUSG00000093314","Mir5136"
"9320","ENSMUSG00000093327","Mir5107"
"9321","ENSMUSG00000093336","Mir1954"
"9322","ENSMUSG00000093445","Lrch4"
"9323","ENSMUSG00000093599","Mir5620"
"9324","ENSMUSG00000093615","Mir5618"
"9325","ENSMUSG00000093690","Mir5619"
"9326","ENSMUSG00000093746","Mir5622"
"9327","ENSMUSG00000093757","Mir5623"
"9328","ENSMUSG00000093789","Methig1"
"9329","ENSMUSG00000093805","Gal3st2b"
"9330","ENSMUSG00000093861","Igkv1-110"
"9331","ENSMUSG00000093867","Gsdmcl2"
"9332","ENSMUSG00000093896","Ighv1-76"
"9333","ENSMUSG00000093930","Hmgcs1"
"9334","ENSMUSG00000093938","Evi2b"
"9335","ENSMUSG00000093973","Mrgpra2a"
"9336","ENSMUSG00000094035","Ldlrad2"
"9337","ENSMUSG00000094088","Ighv1-64"
"9338","ENSMUSG00000094124","Ighv1-74"
"9339","ENSMUSG00000094174","Ighv6-4"
"9340","ENSMUSG00000094248","H2ac23"
"9341","ENSMUSG00000094334","Fabp5l2"
"9342","ENSMUSG00000094335","Igkv1-117"
"9343","ENSMUSG00000094338","H2bc13"
"9344","ENSMUSG00000094345","Igkv14-126"
"9345","ENSMUSG00000094356","Igkv8-28"
"9346","ENSMUSG00000094420","Igkv10-96"
"9347","ENSMUSG00000094433","Igkv5-43"
"9348","ENSMUSG00000094502","Ighv1-69"
"9349","ENSMUSG00000094505","Ighv8-6"
"9350","ENSMUSG00000094546","Ighv1-26"
"9351","ENSMUSG00000094561","Ighv1-22"
"9352","ENSMUSG00000094595","Fsbp"
"9353","ENSMUSG00000094651","Gal3st2"
"9354","ENSMUSG00000094689","Ighv1-81"
"9355","ENSMUSG00000094777","H2ac24"
"9356","ENSMUSG00000094797","Igkv6-15"
"9357","ENSMUSG00000094872","Igkv9-120"
"9358","ENSMUSG00000094993","Igkv4-51"
"9359","ENSMUSG00000095079","Igha"
"9360","ENSMUSG00000095115","Itpripl2"
"9361","ENSMUSG00000095127","Ighv1-82"
"9362","ENSMUSG00000095134","Mid1-ps1"
"9363","ENSMUSG00000095217","H2bc15"
"9364","ENSMUSG00000095351","Igkv3-2"
"9365","ENSMUSG00000095438","Mir133a-1hg"
"9366","ENSMUSG00000095440","Fignl2"
"9367","ENSMUSG00000095519","Ighv1-66"
"9368","ENSMUSG00000095571","Ighv5-17"
"9369","ENSMUSG00000095589","Ighv1-55"
"9370","ENSMUSG00000095595","Fam177a"
"9371","ENSMUSG00000095630","Igkv6-23"
"9372","ENSMUSG00000095682","Igkv3-1"
"9373","ENSMUSG00000095700","Ighv10-3"
"9374","ENSMUSG00000095771","Igkv14-111"
"9375","ENSMUSG00000095981","Ighv10-1"
"9376","ENSMUSG00000096010","H4f16"
"9377","ENSMUSG00000096146","Kcnj11"
"9378","ENSMUSG00000096210","H1f0"
"9379","ENSMUSG00000096316","Faiml"
"9380","ENSMUSG00000096336","Igkv1-135"
"9381","ENSMUSG00000096410","Ighv1-19"
"9382","ENSMUSG00000096422","Igkv12-44"
"9383","ENSMUSG00000096452","Ighv1-77"
"9384","ENSMUSG00000096458","Moap1"
"9385","ENSMUSG00000096459","Ighv9-3"
"9386","ENSMUSG00000096490","Igkv10-94"
"9387","ENSMUSG00000096594","Igkv8-19"
"9388","ENSMUSG00000096687","Mfsd4b4"
"9389","ENSMUSG00000096715","Igkv3-4"
"9390","ENSMUSG00000096719","Mrgpra2b"
"9391","ENSMUSG00000096722","Hmgb1-ps9"
"9392","ENSMUSG00000096740","Lbhd1"
"9393","ENSMUSG00000096755","Ftl1-ps2"
"9394","ENSMUSG00000096854","Ifnz"
"9395","ENSMUSG00000096914","Galntl6"
"9396","ENSMUSG00000097023","Mir9-3hg"
"9397","ENSMUSG00000097072","Foxl2os"
"9398","ENSMUSG00000097084","Foxl1"
"9399","ENSMUSG00000097191","Mm2pr"
"9400","ENSMUSG00000097295","Hmgb1-ps8"
"9401","ENSMUSG00000097336","Fendrr"
"9402","ENSMUSG00000097391","Mirg"
"9403","ENSMUSG00000097418","Mir155hg"
"9404","ENSMUSG00000097545","Mir124a-1hg"
"9405","ENSMUSG00000097571","Jpx"
"9406","ENSMUSG00000097636","Mirt1"
"9407","ENSMUSG00000097715","Gpr137b-ps"
"9408","ENSMUSG00000097767","Miat"
"9409","ENSMUSG00000097850","Mir205hg"
"9410","ENSMUSG00000098149","Gapdh-ps14"
"9411","ENSMUSG00000098206","Mir181a-1hg"
"9412","ENSMUSG00000098251","Mir7656"
"9413","ENSMUSG00000098258","Mir6369"
"9414","ENSMUSG00000098269","Mir8094"
"9415","ENSMUSG00000098286","Mir8091"
"9416","ENSMUSG00000098296","Mir6918"
"9417","ENSMUSG00000098299","Mir7224"
"9418","ENSMUSG00000098315","Mir21b"
"9419","ENSMUSG00000098318","Lockd"
"9420","ENSMUSG00000098330","Gtpbp4-ps1"
"9421","ENSMUSG00000098343","Mir6240"
"9422","ENSMUSG00000098344","Mir3473f"
"9423","ENSMUSG00000098361","Mir7086"
"9424","ENSMUSG00000098415","Mir6928"
